sentence_idx,discourse_type,source,article_title
11,Explanation,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
12,Background,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
13,Background,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
14,Human Perspective,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
15,Implications,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
16,Counterpoint,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
17,Explanation,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
18,Implications,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
19,Explanation,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
20,Supporting Evidence,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
21,Example,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
22,Human Perspective,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
23,Implications,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
24,Implications,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
25,Counterpoint,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
26,Transition,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
27,Explanation,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
28,Background,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
29,Background,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
30,Main Idea,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
31,Implications,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
32,Supporting Evidence,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
1,Main Idea,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
2,Descriptive Color,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
3,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
4,Transition,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
5,Transition,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
6,Transition,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
7,Background,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
8,Explanation,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
9,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
10,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
11,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
12,Explanation,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
13,Main Idea,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
14,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
15,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
16,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
17,Explanation,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
18,Counterpoint,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
19,Main Idea,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
20,Explanation,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
21,Explanation,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
22,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
23,Transition,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
24,Counterpoint,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
25,Explanation,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
26,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
27,Background,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
28,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
29,Transition,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
30,Counterpoint,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
31,Main Idea,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
32,Background,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
33,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
34,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
35,Descriptive Color,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
36,Main Idea,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
37,Counterpoint,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
38,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
39,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
40,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
41,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
42,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
43,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
44,Transition,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
45,Main Idea,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
46,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
47,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
48,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
49,Background,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
50,Main Idea,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
51,Explanation,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
52,Explanation,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
53,Main Idea,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
54,Main Idea,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
55,Supporting Evidence,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
56,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
57,Implications,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
58,Human Perspective,news,COP 29 Recap: From Financial Breakthroughs to Missed Opportunities
1,Background,news,What happened at COP29 in week one? A summary for investors
2,Background,news,What happened at COP29 in week one? A summary for investors
3,Explanation,news,What happened at COP29 in week one? A summary for investors
4,Explanation,news,What happened at COP29 in week one? A summary for investors
5,Background,news,What happened at COP29 in week one? A summary for investors
6,Supporting Evidence,news,What happened at COP29 in week one? A summary for investors
7,Implications,news,What happened at COP29 in week one? A summary for investors
8,Supporting Evidence,news,What happened at COP29 in week one? A summary for investors
9,Supporting Evidence,news,What happened at COP29 in week one? A summary for investors
10,Human Perspective,news,What happened at COP29 in week one? A summary for investors
11,Main Idea,news,What happened at COP29 in week one? A summary for investors
12,Explanation,news,What happened at COP29 in week one? A summary for investors
13,Supporting Evidence,news,What happened at COP29 in week one? A summary for investors
14,Descriptive Color,news,What happened at COP29 in week one? A summary for investors
15,Implications,news,What happened at COP29 in week one? A summary for investors
16,Background,news,What happened at COP29 in week one? A summary for investors
17,Background,news,What happened at COP29 in week one? A summary for investors
18,Background,news,What happened at COP29 in week one? A summary for investors
19,Human Perspective,news,What happened at COP29 in week one? A summary for investors
20,Human Perspective,news,What happened at COP29 in week one? A summary for investors
21,Background,news,What happened at COP29 in week one? A summary for investors
22,Supporting Evidence,news,What happened at COP29 in week one? A summary for investors
23,Background,news,What happened at COP29 in week one? A summary for investors
24,Explanation,news,What happened at COP29 in week one? A summary for investors
25,Background,news,What happened at COP29 in week one? A summary for investors
26,Background,news,What happened at COP29 in week one? A summary for investors
27,Explanation,news,What happened at COP29 in week one? A summary for investors
28,Explanation,news,What happened at COP29 in week one? A summary for investors
29,Background,news,What happened at COP29 in week one? A summary for investors
30,Background,news,What happened at COP29 in week one? A summary for investors
31,Example,news,What happened at COP29 in week one? A summary for investors
32,Explanation,news,What happened at COP29 in week one? A summary for investors
33,Transition,news,What happened at COP29 in week one? A summary for investors
34,Supporting Evidence,news,What happened at COP29 in week one? A summary for investors
